polis_number,Toponym,City_ethnic,Region,Polities.Called.Polis,Polities.Called.Polis.Source.of.Designation,Polities.called.Asty.and.Polisma,Polities.Called.Patris,Use_of_City_Ethnic,Size_of_Territory,Poleis.in.400,Poleis.no.longer.or.not.yet.existing.in.400,Constitution,Demos,Boule,Dikasterion,Gerousia,Nomothetai,Other_Institutions,Total_Institutions,phratriai,demoi,phylai,other_civic_subdivision,Proxenoi,Theorodokoi,Theorodokoi_Type,Panhellenic_Victors,Panhellenic_Victors_Specific_Games,Major_Divinities1,Major_Divinities2,Major_Divinities3,Major_Divinities4,Members_of_the_Delian_League,Stasis,Destruction,Type_of_Destruction,Andrapodismos,Destruction_of_urban_center,Dioikismos,Expulsion_of_population,Population_killed_off,Synoikismos,Grid_Planned_Poleis,City_Walls,Political_Architecture,Temple,Theatre,Stoas,Gymnasia,Stadia,Hippodromes,Total_Public_Building_Types,Colonisation,latitude_decimal,longitude_decimal
306,Lepreon,Lepreatas,15,NA,NA,NA,NA,2,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,0,37.41666667,21.75
307,Makiston,Makistios,15,NA,NA,NA,NA,12,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,0,37.58333333,21.66666667
308,Noudion,,15,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
309,Phrixa,Phrixia,15,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,37.66666667,21.75
310,Pyrgos,,15,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,1,0,37.41666667,21.66666667
311,Skillous,Skillountios,15,NA,NA,NA,NA,2,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37.58333333,21.58333333
312,Aithaia,Aithaieus,16,NA,NA,NA,NA,2,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
313,Asine,Asinaios,16,NA,NA,NA,NA,12,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,36.75,21.91666667
314,Aulon,Aulonites,16,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37.33333333,21.66666667
315,Kardamyle,Skardamylites,16,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,36.83333333,22.25
316,Korone,Koronaios,16,NA,NA,NA,NA,0,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,36.83333333,21.91666667
317,Kyparissos,Kyparissieus,16,NA,NA,NA,NA,7,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37.25,21.66666667
318,Messene/Ithome,Messenios/Ithome,16,NA,NA,NA,NA,9,4,NA,NA,2,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,11,3807,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,1,0,0,0,2,4,37.16666667,21.91666667
319,Mothone,Mothonaios,16,NA,NA,NA,NA,0,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,36.83333333,21.66666667
320,Pharai,Pharaiates,16,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,1,0,37,22.16666667
321,Thalamai,Thalamates,16,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,36.75,22.33333333
322,Thouria,Thouriates,16,NA,NA,NA,NA,5,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37.08333333,21
323,Aigys,Aigyeus,17,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37.25,22.16666667
324,Anthana,,17,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,37.33333333,22.83333333
325,Aphroditia/Aphrodisias,,17,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
326,Belbina,Belbinetes,17,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37.25,22.25
327,Boia,Boiates,17,NA,NA,NA,NA,0,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,36.5,23.06666667
328,Chen,Cheneus,17,NA,NA,NA,NA,4,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
329,Epidauros,Epidaurios,17,NA,NA,NA,NA,4,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,36.75,23
330,Etis,Eteios,17,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,36.5,23.08333333
331,Eua,Euitas,17,NA,NA,NA,NA,11,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,37.33333333,22.66666667
332,Geronthrai,Geronthretes,17,NA,NA,NA,NA,0,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,1,0,37,22.75
333,Gytheion,Gytheates,17,NA,NA,NA,NA,0,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,36.83333333,22.58333333
334,Kromnos,Kromnites,17,NA,NA,NA,NA,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37.33333333,22.08333333
335,Kyphanta,Kyphantaseus,17,NA,NA,NA,NA,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37,23
336,Kythera,Kytherios,17,NA,NA,NA,NA,12,4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,36.25,23.08333333
337,Las,Laos,17,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,0,36.66666667,22.5
338,Oinous,Woinountios,17,NA,NA,NA,NA,4,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
339,Oios,Oiates,17,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37.33333333,22.41666667
340,Oitylos/Beitylos,Oitylios/Beityleus,17,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,36.66666667,22.41666667
341,Pellana,Pellaneus,17,NA,NA,NA,NA,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37.16666667,22.33333333
342,Prasiai,Brasiates,17,NA,NA,NA,NA,0,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37.16666667,22.91666667
343,Sellasia,Sellasieus,17,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37.16666667,22.5
344,Side,,17,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,36.5,23.16666667
345,Sparta/Lakedaimon,Spariates/Lakedaimonios,17,NA,NA,NA,NA,9,5,NA,NA,32,1,0,0,1,0,0,2,0,0,1,1,3,0,0,1,15,1315,1513,1704,1714,0,1,0,0,0,0,0,0,0,0,NA,1,0,1,0,1,0,0,0,2,7,37.08333333,22.5
346,Thyrea,,17,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37.41666667,22.66666667
347,Argos,Argeios,18,NA,NA,NA,NA,9,5,NA,NA,13,1,1,0,0,0,1,3,0,0,1,2,3,0,0,1,15,1318,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,1,1,1,0,1,1,1,0,4,1,37.66666667,22.75
348,Epidauros,Epidayrios,18,NA,NA,NA,NA,10,4,NA,NA,20,1,1,0,0,0,0,2,0,0,1,1,3,0,0,1,3,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,1,0,0,0,0,2,4,37.66666667,23.16666667
349,Halieis,Halikos,18,NA,NA,NA,NA,9,2,NA,NA,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,1,0,1,0,3,0,37.33333333,23.16666667
350,Hermion,Hermioneus,18,NA,NA,NA,NA,10,4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,0,37.41666667,23.25
351,Kleonai,Kleonaios,18,NA,NA,NA,NA,10,3,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,0,37.83333333,22.75
352,Methana,Methanaios,18,NA,NA,NA,NA,1,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,37.58333333,23.33333333
353,Mykenai,Mykenaios,18,NA,NA,NA,NA,12,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,37.75,22.75
354,Orneai,Orenates,18,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,1,0,1,NA,1,0,0,0,0,0,0,0,0,0,37.75,22.58333333
355,Phleious,Phleiasios,18,NA,NA,NA,NA,10,3,NA,NA,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,2500,0,0,0,0,4,0,0,0,0,0,0,0,0,NA,1,1,0,1,0,0,0,0,1,0,37.83333333,22.66666667
356,Tiryns,Tirynthios,18,NA,NA,NA,NA,2,2,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,9,0,1,0,1,0,1,NA,1,0,1,0,1,0,0,0,2,0,37.58333333,22.83333333
357,Troizen,Troizenios,18,NA,NA,NA,NA,9,4,NA,NA,0,1,1,0,0,0,0,2,0,0,1,0,1,0,0,1,3,1321,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,1,0,0,0,1,0,2,2,37.5,23.41666667
358,Aigina,Aiginetes,19,NA,NA,NA,NA,9,2,NA,NA,3,0,0,1,0,0,0,1,0,0,0,1,3,0,0,1,15,1308,0,0,0,1,1,1,4,0,0,0,1,0,0,NA,1,0,1,0,0,0,1,0,2,2,37.75,23.5
359,Belbina,Belbinetes,19,NA,NA,NA,NA,12,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,37.5,23.91666667
360,Kalaureia,Kalaureates,19,NA,NA,NA,NA,1,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,1,0,0,0,2,0,37.5,23.5
361,Athenai,Athenaios,20,NA,NA,NA,NA,10,5,NA,NA,24,1,1,1,1,1,0,5,0,0,0,0,3,1,8,1,15,1715,3500,0,0,0,9,1,5,1,1,0,0,0,0,NA,1,1,1,1,1,1,1,1,6,39,38,23.75
362,Eleusis,,20,NA,NA,NA,NA,0,1,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38.08333333,23.58333333
363,Salamis,Salaminios,20,NA,NA,NA,NA,10,2,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38,23.58333333
364,Athenai Diades,Athenites,21,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,21.63333333,50.38333333
365,Chalkis,Chalkideus,21,NA,NA,NA,NA,9,5,NA,NA,20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,10,3813,1700,0,0,1,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,7,38.41666667,23.58333333
366,Diakres apo Chalkideon,Diakres apo Chalkideon,21,NA,NA,NA,NA,2,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
367,Diakrioi en Euboia,Diakrioi en Euboia,21,NA,NA,NA,NA,2,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
368,Dion,Dieus,21,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,38.83333333,22.83333333
369,Dystos,,21,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38.33333333,24.16666667
370,Eretria,Eretrieus,21,NA,NA,NA,NA,9,5,NA,NA,20,1,1,0,0,0,0,2,0,1,1,1,3,1,4,1,3,1306,0,0,0,1,5,1,5,1,1,0,0,0,0,NA,1,0,1,1,0,1,0,0,3,6,38.41666667,23.83333333
371,Grynchai,Gryncheus,21,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,38.41666667,24.16666667
372,Histiaia/Oreos,Histiaieus/Oreites,21,NA,NA,NA,NA,9,4,NA,NA,20,0,1,1,0,0,0,2,0,1,1,0,3,0,0,0,0,1516,0,0,0,1,4,1,4,0,0,0,1,0,0,NA,1,1,0,0,0,0,0,0,0,0,38.91666667,23.08333333
373,Karystos,Karystios,21,NA,NA,NA,NA,9,4,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,2100,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38,24.41666667
374,Orobiai,Orobieus,21,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,38.83333333,23.25
375,Peraia,Peraeus,21,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
376,Posideion,Posideites,21,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,39,23.33333333
377,Styra,Styreus,21,NA,NA,NA,NA,2,1,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,38.16666667,24.25
378,Alope,Alopaios,22,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38.75,22.91666667
379,Alponos,Alponios,22,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38.83333333,22.58333333
380,Halai,Haleeus,22,NA,NA,NA,NA,1,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,0,35.66666667,23.16666667
381,Knemidess,,22,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,38.75,22.83333333
382,Kynos,Kynios,22,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,0,38.75,23.08333333
383,Larymna,Larymnaios,22,NA,NA,NA,NA,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38.58333333,23.25
384,Naryka,Narykaios,22,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,NA,1,0,0,1,0,0,0,0,1,0,38.75,22.75
385,Nikaia,Nikaeus,22,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,38.83333333,22.58333333
386,Opous,Opountios,22,NA,NA,NA,NA,9,2,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,38.66666667,23
387,Skarpheia,Skarpheus,22,NA,NA,NA,NA,7,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
388,Thronion,Thronieus,22,NA,NA,NA,NA,9,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,0,38.75,22.75
389,Akyphas/Pindos,,23,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,NA
390,Boion,Boiaios,23,NA,NA,NA,NA,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,NA
391,Erineos,Erinaios,23,NA,NA,NA,NA,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,NA
392,Kytinion,Kytinieus,23,NA,NA,NA,NA,4,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,NA
393,Amphanai,Amphanaieus,24,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,39.33333333,22.91666667
394,Argoussa,Argoussios,24,NA,NA,NA,NA,0,2,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1713,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,0,39.66666667,22.33333333
395,Atrax,Atragios/Atrakios,24,NA,NA,NA,NA,9,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,1,0,0,0,0,2,0,39.58333333,22.16666667
396,Gomphoi,Gompheus,24,NA,NA,NA,NA,1,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,39.41666667,21.66666667
397,Gyrton/Gyrtone,Gyrontios,24,NA,NA,NA,NA,9,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,39.83333333,22.58333333
398,Kierion,Kierieus,24,NA,NA,NA,NA,1,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,39.33333333,22.08333333
399,Kondaia,Kondaieus,24,NA,NA,NA,NA,4,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,1,0,39.83333333,22.41666667
400,Krannon,Krannonios,24,NA,NA,NA,NA,9,3,NA,NA,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1700,1600,1300,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,0,39.5,22.33333333
401,Larisa,Larisaios,24,NA,NA,NA,NA,9,3,NA,NA,3,1,0,0,0,0,0,1,0,0,0,0,1,1,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,0,39.66666667,22.41666667
402,Methylion,Methylieus,24,NA,NA,NA,NA,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
403,Metropolis,Matropolitas,24,NA,NA,NA,NA,7,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,0,39.33333333,21.83333333
404,Mopsion,Mopseus,24,NA,NA,NA,NA,1,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,39.83333333,22.41666667
405,Orthos,Orthieus,24,NA,NA,NA,NA,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,39.25,22
406,Oxynion,,24,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
